keyword,product_id,url_produk
sunscreen,103316927286,https://www.tokopedia.com/scoraofficial/ready-scora-bright-me-up-sunscreen-40-gr-sunblock-mencerahkan-melindungi-uv-menyerap-cepat-glowing-sepanjang-hari-1731473127220872718-1735342770229773838?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,103187982985,https://www.tokopedia.com/hanasuiofficial/hanasui-collagen-water-sunscreen-spf-50-spf-30-ringan-menenangkan-kulit-no-whitecast-tidak-kusam-berminyak-1729565040679225347-1734953906731844611?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100292294937,https://www.tokopedia.com/facetologyoffcial/facetology-triple-care-the-acne-oily-sunscreen-bundling-series-1729753215450122029?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100271317183,https://www.tokopedia.com/azarinecosmetics/best-seller-azarine-all-sunscreen-series-sunscreen-bruntusan-berminyak-facial-1729667673142496152?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,1246915720,https://www.tokopedia.com/wardah-official/wardah-uv-shield-bright-c-hydrating-sunscreen-serum-spf-35-pa-skincare-1729718667980016535?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D21575745
sunscreen,100266380534,https://www.tokopedia.com/unitary/rekomendasi-artis-unitary-untuk-kulit-kombinasi-berminyak-kering-sensitif-spf50-pa-wajah-non-comedogenic-hypoallergenic-kontrol-minyak-waterproof-hassle-free-formula-refreshing-breathable-physical-uv-shield-facial-perawatan-sunblock-lotion-1729656534258911691?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100275677720,https://www.tokopedia.com/madamegie/coming-back-madame-gie-protect-me-sunscreen-spf-30-pa-50ml-with-calendula-skincare-sunblock-1730467574662268579?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D18656691
sunscreen,102117881525,https://www.tokopedia.com/facetologyoffcial/facetology-triple-care-tinted-sunscreen-bundling-series-1732246297687983917?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100164018110,https://www.tokopedia.com/nav-glow/sunscreen-glowing-nav-glow-tinted-sunscreen-with-niacinamide-1729690059660952946?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,103426153625,https://www.tokopedia.com/wardah-official/wardah-uv-shield-tinted-tone-up-sunscreen-spf-50-pa-30-ml-sunscreen-wajah-mencerahkan-wajah-samarkan-noda-hitam-tidak-lengket-cepat-meresap-makeup-primer-skincare-1729801324540757911-1735819120952969111?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D97508
sunscreen,100292294864,https://www.tokopedia.com/facetologyoffcial/facetology-triple-care-the-og-s-sunscreen-bundling-series-1729415422845487917?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100268462309,https://www.tokopedia.com/bioaquaofficialshop/bpom-bioaqua-uv-sunscreen-gel-spf-50-pa-sunscreen-wajah-outdoor-sunblock-for-acnes-kulit-berjerawat-skin-40ml-all-skin-types-mencerahkan-ceramide-perawatan-1729596181231077785?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100292294902,https://www.tokopedia.com/facetologyoffcial/facetology-triple-care-sunscreen-spf-40-pa-100ml-1729605426348395309?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100287269427,https://www.tokopedia.com/omgofficial/beli-banyak-lebih-murah-omg-oh-my-glow-bright-tone-up-uv-barrier-sunscreen-spf-50-pa-25-ml-mencerahkan-melindungi-uv-ringan-cepat-meresap-1729991116494375315?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D11014342
sunscreen,100271316917,https://www.tokopedia.com/azarinecosmetics/2pcs-best-seller-azarine-twin-pack-all-sunscreen-series-berjerawat-berminyak-facial-kering-ceramide-wajah-sunscreen-sunscreen-bruntusan-muka-1729674209560464280?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,102277822409,https://www.tokopedia.com/acnaway-id/acnaway-mugwort-daily-sunscreen-spf-35-pa-sunscreen-wajah-ringan-acne-calming-tabir-surya-untuk-kulit-berjerawat-kusam-melembapkan-melindungi-mencerahkan-with-centella-panthenol-1732554463160600540?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100268432805,https://www.tokopedia.com/scarlettwhite/oily-skin-friendly-ultra-light-daily-sunscreen-spf-50-pa-water-based-meresap-20an-detik-super-ringan-dengan-7x-ceramide-9x-hyaluronic-acid-no-whitecast-lolos-uji-invivo-invitro-1729734113082902904?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100266380520,https://www.tokopedia.com/unitary/kulit-kombinasi-in-vivo-non-comedogenic-tested-unitary-global-suncare-physical-sunscreen-50ml-uv-protector-spf-50-pa-mixed-skin-non-acne-glowing-sesuaikan-keseimbangan-air-dan-minyak-wajah-kusam-mudah-diserap-hassle-free-formula-breathable-1729870157239192011?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,102688494297,https://www.tokopedia.com/wardah-official/wardah-uv-shield-airy-smooth-sunscreen-serum-spf-50-pa-1733591858853414807?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D97508
sunscreen,100813228407,https://www.tokopedia.com/skin-1004/skin1004-madagascar-centella-poremizing-velvet-finish-sunscreen-50ml-tinted-sunscreen-1732000811016685348?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100407883412,https://www.tokopedia.com/theoriginote/the-originote-3in1-bundle-basic-skincare-facial-wash-moisturizer-sunscreen-membersihkan-melembapkan-wajah-dan-melindungi-muka-dari-sinar-matahari-with-ceramide-vitamin-c-1731406700899239368?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100437765777,https://www.tokopedia.com/pigeonteensindo/ramadan-special-pigeon-teens-everyday-sunscreen-spf-35-pa-30ml-sunscreen-remaja-real-spf-no-whitecast-non-sticky-formula-1729584235911678773?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,103465862114,https://www.tokopedia.com/omgofficial/omg-oh-my-glow-uv-barrier-sunscreen-spf-50-pa-sunscreen-mencerahkan-dengan-kandungan-serum-vit-b3-c-e-cepat-meresap-tidak-berminyak-1731334333969302931-1735992636056896915?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D11014342
sunscreen,100275655522,https://www.tokopedia.com/madamegie/madame-gie-protect-me-lets-glow-tinted-sunscreen-spf-50-pa-no-fragrance-perawatan-wajah-semua-jenis-kulit-facial-hitam-1729384563824101027?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D18998919
sunscreen,102645394052,https://www.tokopedia.com/glowsophy/glowsophy-bearberry-tinted-sunscreen-spf-40-pa-30ml-pore-blurring-tone-up-melindungi-kulit-dari-sinar-uv-dengan-tekstur-ringan-1733438691384722815?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100273792415,https://www.tokopedia.com/theoriginote/the-originote-bundle-2pcs-ceramella-sunscreen-spf-50-pa-sunscreen-untuk-perawatan-muka-berminyak-berjerawat-dan-pencerah-untuk-wajah-with-ceramide-vitamin-c-1729614632422640072?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100267877091,https://www.tokopedia.com/jestham-etham/jestham-duo-sunscreen-spf-50-pa-new-1729558429706061237?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,100268429462,https://www.tokopedia.com/scarlettwhite/scarlett-face-care-satuan-facial-wash-toner-serum-moisturizer-face-mist-peeling-gel-sunscreen-face-mask-brightly-ever-after-acne-age-delay-mencerahkan-menghilangkan-jerawat-mencegah-penuaan-dini-1729696471964026232?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
